timestamp,us_index,US-East,US-Central,US-West
2025-11-07T07:23:45.003853+00:00,3.1213,6.7422,2.6026,2.7886
2025-11-07T08:33:17.565083+00:00,3.0948,6.7422,2.6087,2.7886
2025-11-07T09:26:22.040215+00:00,3.0318,6.7422,2.5567,2.7886
2025-11-07T10:26:55.434681+00:00,3.5699,6.7422,2.6407,6.1571
2025-11-07T11:21:09.076430+00:00,3.5134,6.7422,2.6028,6.1571
2025-11-07T12:49:22.518614+00:00,3.6299,6.7422,2.6361,6.1571
2025-11-07T13:32:38.561190+00:00,3.494,6.7422,2.5404,6.1571
2025-11-07T14:24:06.046560+00:00,3.5326,6.7422,2.6256,6.1571
2025-11-07T15:25:47.385947+00:00,3.4783,6.7422,2.5398,6.1571
2025-11-07T16:27:44.503957+00:00,3.0119,6.7422,2.5061,2.8355
2025-11-07T17:21:42.127372+00:00,3.3709,6.7422,2.3315,6.1571
2025-11-07T18:33:58.750429+00:00,3.1019,6.7422,2.581,2.7886
2025-11-07T19:20:20.512641+00:00,3.5415,6.7422,2.576,6.1571
2025-11-07T20:24:58.471339+00:00,3.4407,6.7422,2.5061,6.1571
2025-11-07T21:20:40.307051+00:00,3.0284,6.7422,2.5122,2.7886
2025-11-07T22:23:02.868107+00:00,3.18,6.7422,2.2356,6.1571
2025-11-07T23:21:48.545368+00:00,3.0192,6.7422,2.5108,2.7886
2025-11-08T01:47:11.864414+00:00,3.5444,6.7422,2.6219,6.1571
2025-11-08T03:10:22.295898+00:00,2.8158,6.7422,2.2676,2.7886
2025-11-08T03:41:37.964838+00:00,3.3849,6.7422,2.5198,6.1571
2025-11-08T04:29:10.008496+00:00,3.51,6.7422,2.5573,6.1571
2025-11-08T05:24:34.284451+00:00,2.786,6.7422,2.2804,2.3722
2025-11-08T06:33:26.414427+00:00,3.4893,6.7422,2.5851,6.1571
2025-11-08T07:21:53.026143+00:00,3.4017,6.7422,2.5362,6.1571
2025-11-08T08:30:52.317400+00:00,3.5444,6.7422,2.6219,6.1571
2025-11-08T09:22:51.829837+00:00,3.0058,6.7422,2.525,2.7886
2025-11-08T10:23:35.271795+00:00,3.1204,6.7422,2.6262,2.7886
2025-11-08T11:18:34.543056+00:00,3.0126,6.7422,2.5812,2.3722
2025-11-08T12:42:53.745427+00:00,3.0284,6.7422,2.5122,2.7886
2025-11-08T13:29:13.281549+00:00,2.926,6.7422,2.5244,2.3722
2025-11-08T14:23:06.553489+00:00,3.0762,6.7422,2.5862,2.8355
2025-11-08T15:22:02.354921+00:00,3.0356,6.7422,2.5558,2.7886
2025-11-08T16:27:15.140072+00:00,3.3952,6.7422,2.5198,6.1571
2025-11-08T17:20:48.155994+00:00,3.0137,6.7422,2.5402,2.7886
2025-11-08T18:31:52.387631+00:00,3.024,6.7422,2.4779,2.7886
2025-11-08T19:19:28.930256+00:00,3.123,6.7422,2.6269,2.7886
2025-11-08T20:24:07.183872+00:00,3.1536,6.7422,2.2374,6.1571
2025-11-08T21:19:58.517018+00:00,3.5482,6.7422,2.5771,6.1571
2025-11-08T22:21:09.099431+00:00,2.6342,6.7422,2.1524,2.3722
2025-11-08T23:21:02.972897+00:00,3.1876,6.7422,2.2331,6.1571
2025-11-09T01:55:26.011589+00:00,2.9448,6.7422,2.4806,2.7886
2025-11-09T03:17:56.209221+00:00,3.3963,6.7422,2.4914,6.1571
2025-11-09T04:27:46.701890+00:00,2.9982,6.7422,2.5241,2.7886
2025-11-09T05:23:47.760439+00:00,3.4597,6.7422,2.5677,6.1571
2025-11-09T06:33:32.717879+00:00,3.0603,6.7422,2.5446,2.7886
2025-11-09T07:23:21.843730+00:00,3.1501,6.7422,2.6205,2.7886
2025-11-09T08:27:40.402293+00:00,3.0148,6.7422,2.5399,2.7886
2025-11-09T09:22:00.759557+00:00,3.1027,6.7422,2.6087,2.7886
2025-11-09T10:23:17.852228+00:00,3.4873,6.7422,2.5849,6.1571
2025-11-09T11:19:05.935882+00:00,3.4775,6.7422,2.5399,6.1571
2025-11-09T12:44:19.080937+00:00,3.4052,6.7422,2.4901,6.1571
2025-11-09T13:27:53.192450+00:00,3.0422,6.7422,2.5566,2.7886
2025-11-09T14:20:28.294672+00:00,3.5392,6.7422,2.5758,6.1571
2025-11-09T15:22:04.537038+00:00,3.431,6.7422,2.5513,6.1571
2025-11-09T16:27:16.753020+00:00,3.4285,6.7422,2.5372,6.1571
2025-11-09T17:19:35.651900+00:00,3.4843,6.7422,2.5849,6.1571
2025-11-09T18:30:36.208050+00:00,3.5057,6.7422,2.5575,6.1571
2025-11-09T19:18:15.428028+00:00,3.4302,6.7422,2.506,6.1571
2025-11-09T20:24:57.383124+00:00,3.0137,6.7422,2.5117,2.7886
2025-11-09T21:20:22.732885+00:00,3.4069,6.7422,2.5354,6.1571
2025-11-09T22:21:47.293977+00:00,3.2591,6.7422,2.2622,6.1571
2025-11-09T23:21:23.193324+00:00,3.5376,6.7422,2.5758,6.1571
2025-11-10T01:56:40.817582+00:00,3.3898,6.7422,2.5196,6.1571
2025-11-10T03:24:04.269276+00:00,3.0037,6.7422,2.5246,2.7886
2025-11-10T04:32:06.664366+00:00,2.9062,6.7422,2.5091,2.3722
2025-11-10T05:25:57.713925+00:00,3.425,6.7422,2.5364,6.1571
2025-11-10T06:39:55.741030+00:00,3.4337,6.7422,2.5511,6.1571
2025-11-10T07:24:51.489572+00:00,3.2073,6.7422,2.2506,6.1571
2025-11-10T08:34:18.533842+00:00,3.1503,6.7422,2.1956,6.1571
2025-11-10T09:30:01.147371+00:00,2.9798,6.7422,2.5091,2.7886
2025-11-10T10:29:16.134934+00:00,3.4971,6.7422,2.541,6.1571
2025-11-10T11:21:37.586797+00:00,2.978,6.7422,2.5094,2.7886
2025-11-10T12:51:50.483848+00:00,2.9609,6.7422,2.4645,2.7886
2025-11-10T13:35:29.509300+00:00,3.4521,6.7422,2.5685,6.1571
2025-11-10T14:25:30.941127+00:00,3.3559,6.7422,2.5059,6.1571
2025-11-10T15:27:50.144555+00:00,3.1631,6.7422,2.5927,2.7886
2025-11-10T16:33:41.666361+00:00,3.2255,6.7422,2.6053,2.7886
2025-11-10T17:23:42.835746+00:00,3.6501,6.7422,2.5024,6.4533
2025-11-10T18:35:40.480920+00:00,3.6355,6.7422,2.4729,8.405
2025-11-10T19:20:33.088926+00:00,3.8936,6.7422,2.6191,8.405
2025-11-10T20:29:11.094926+00:00,3.1173,6.7422,2.5776,2.8201
2025-11-10T21:22:38.533980+00:00,3.4948,6.7422,2.5644,6.4533
2025-11-10T22:24:32.745655+00:00,3.0079,6.7422,2.5196,2.8201
2025-11-10T23:24:22.005001+00:00,3.4779,6.7422,2.5172,6.1464
2025-11-11T01:53:08.815746+00:00,3.1359,6.7422,2.5986,2.8201
2025-11-11T03:18:41.847759+00:00,3.2191,6.7422,2.6633,2.8201
2025-11-11T04:30:36.772326+00:00,3.6175,6.7422,2.2586,8.405
2025-11-11T05:24:59.170647+00:00,3.4149,6.7422,2.4883,6.4533
2025-11-11T06:37:23.445704+00:00,3.8453,6.7422,2.6448,8.405
2025-11-11T07:25:01.850665+00:00,3.6709,6.7422,2.5075,8.405
2025-11-11T08:33:42.991086+00:00,3.6324,6.7422,2.5609,6.4533
2025-11-11T09:27:36.006547+00:00,3.6002,6.7422,2.5402,6.4533
2025-11-11T10:28:38.225791+00:00,3.6622,6.7422,2.637,6.4533
2025-11-11T11:21:56.037543+00:00,3.8787,6.7422,2.619,8.405
2025-11-11T12:51:32.704690+00:00,3.5314,6.7422,2.4919,6.4533
2025-11-11T13:35:07.095283+00:00,3.5166,6.7422,2.5348,6.4533
2025-11-11T14:26:13.111677+00:00,3.7073,6.7422,2.5233,8.405
2025-11-11T15:28:04.500832+00:00,3.4363,6.7422,2.5309,6.4533
2025-11-11T16:32:29.394246+00:00,3.5434,6.7422,2.5013,6.4533
2025-11-11T17:22:46.765633+00:00,3.7121,6.7422,2.5691,8.405
2025-11-11T18:35:07.730190+00:00,3.7803,6.7422,2.6056,8.405
2025-11-11T19:20:37.891200+00:00,3.6002,6.7422,2.5402,6.4533
2025-11-11T20:28:13.272344+00:00,3.6724,6.7422,2.6348,6.4533
2025-11-11T21:22:24.572738+00:00,3.6657,6.7422,2.5826,6.4533
2025-11-11T22:24:33.246414+00:00,3.3118,6.7422,2.217,6.4533
2025-11-11T23:22:54.436045+00:00,3.1306,6.7422,2.6255,2.8201
2025-11-12T01:52:41.430019+00:00,3.5692,6.7422,2.5724,6.4533
2025-11-12T03:17:04.654331+00:00,3.4741,6.7422,2.5175,6.1464
2025-11-12T04:30:50.135274+00:00,3.7614,6.7422,2.561,8.405
2025-11-12T05:25:42.254340+00:00,3.9156,6.7422,2.591,8.405
2025-11-12T06:37:52.460536+00:00,3.7444,6.7422,2.6288,6.4533
2025-11-12T07:24:25.414743+00:00,3.4107,6.7422,2.4681,6.4533
2025-11-12T08:34:20.134043+00:00,3.0743,6.7422,2.5071,2.8201
2025-11-12T09:28:11.845669+00:00,3.0483,6.7422,2.5226,2.8201
2025-11-12T10:28:20.573121+00:00,3.4273,6.7422,2.5309,6.1464
2025-11-12T11:22:50.707057+00:00,3.4865,6.7422,2.486,6.1464
2025-11-12T12:51:41.434046+00:00,3.5386,6.7422,2.6006,6.1464
2025-11-12T13:37:08.295493+00:00,2.9933,6.7422,2.2768,2.8201
2025-11-12T14:26:39.011740+00:00,3.1735,6.7422,2.5883,2.8201
2025-11-12T15:29:44.826144+00:00,3.4615,6.7422,2.5473,6.4533
2025-11-12T16:33:30.657262+00:00,3.542,6.7422,2.5532,6.4533
2025-11-12T17:23:55.009213+00:00,3.817,6.7422,2.5264,8.405
2025-11-12T18:33:31.075480+00:00,3.1432,6.7422,2.5979,2.8201
2025-11-12T19:21:57.534502+00:00,4.0566,6.7422,2.6003,6.4533
2025-11-12T20:28:24.294248+00:00,3.6192,6.7422,2.5609,6.1464
2025-11-12T21:23:40.858379+00:00,3.1372,6.7422,2.5089,2.8201
2025-11-12T22:24:31.570706+00:00,3.1625,6.7422,2.619,2.8201
2025-11-12T23:24:31.740341+00:00,3.6724,6.7422,2.6348,6.4533
2025-11-13T01:54:06.089377+00:00,3.0278,6.7422,2.5355,2.8201
2025-11-13T03:19:23.969017+00:00,3.7397,6.7422,2.5869,8.405
2025-11-13T04:30:31.263638+00:00,3.8123,6.7422,2.6249,8.405
2025-11-13T05:25:58.329164+00:00,3.5137,6.7422,2.5821,6.4533
2025-11-13T06:37:51.202935+00:00,3.674,6.7422,2.5527,8.405
2025-11-13T07:25:13.106589+00:00,3.5494,6.7422,2.6006,6.4533
2025-11-13T08:33:02.159220+00:00,3.5692,6.7422,2.62,6.4533
2025-11-13T09:28:49.786908+00:00,3.1306,6.7422,2.6255,2.8201
2025-11-13T10:29:01.397704+00:00,3.155,6.7422,2.6468,2.8201
2025-11-13T11:22:40.669804+00:00,3.0885,6.7422,2.5869,2.8201
2025-11-13T12:52:46.098622+00:00,3.5779,6.7422,2.6198,6.4533
2025-11-13T13:36:54.581431+00:00,3.5319,6.7422,2.5027,6.4533
2025-11-13T14:25:01.004459+00:00,3.6276,6.7422,2.6142,6.4533
2025-11-13T15:27:56.303785+00:00,3.8337,6.7422,2.6468,8.405
2025-11-13T16:31:54.879554+00:00,3.514,6.7422,2.582,6.4533
2025-11-13T17:24:17.966138+00:00,3.7004,6.7422,2.5245,8.405
2025-11-13T18:35:17.721168+00:00,3.5056,6.7422,2.5358,6.4533
2025-11-13T19:20:52.479080+00:00,3.5338,6.7422,2.6024,6.4533
2025-11-13T20:28:18.085895+00:00,3.6321,6.7422,2.5609,6.4533
2025-11-13T21:23:18.341633+00:00,3.8453,6.7422,2.6448,8.405
2025-11-13T22:24:37.171143+00:00,3.6721,6.7422,2.5529,8.405
2025-11-13T23:23:28.437206+00:00,3.4712,6.7422,2.5178,6.1464
2025-11-14T01:52:53.074055+00:00,3.2191,6.7422,2.6633,2.8201
2025-11-14T03:17:56.334426+00:00,3.072,6.7422,2.166,6.4533
2025-11-14T04:29:37.177924+00:00,3.6094,6.7422,2.5925,6.4533
2025-11-14T05:24:40.604097+00:00,3.6719,6.7422,2.553,8.405
2025-11-14T06:37:19.163326+00:00,3.8512,6.7422,2.6463,8.405
2025-11-14T07:24:17.064083+00:00,3.7103,6.7422,2.5692,8.405
2025-11-14T08:32:21.521930+00:00,3.594,6.7422,2.6395,6.1464
2025-11-14T09:27:22.783891+00:00,3.4787,6.7422,2.5172,6.1464
2025-11-14T10:27:37.050820+00:00,3.4528,6.7422,2.5002,6.1464
2025-11-14T11:20:59.192559+00:00,3.4733,6.7422,2.5004,6.4533
2025-11-14T12:49:47.335221+00:00,3.4061,6.7422,2.4687,6.4533
2025-11-14T13:34:00.422386+00:00,3.8756,6.7422,2.6196,8.405
2025-11-14T14:25:14.136572+00:00,3.5779,6.7422,2.6198,6.4533
2025-11-14T15:23:28.311208+00:00,3.8787,6.7422,2.619,8.405
2025-11-14T16:32:17.593834+00:00,3.649,6.7422,2.6371,6.1464
2025-11-14T17:22:27.037621+00:00,3.4505,6.7422,2.5004,6.1464
2025-11-14T18:34:57.879610+00:00,3.0698,6.7422,2.5082,2.8201
2025-11-14T19:20:12.751248+00:00,3.5775,6.7422,2.5201,6.4533
2025-11-14T20:28:13.112348+00:00,3.8736,6.7422,2.4463,8.6428
2025-11-14T21:22:50.510742+00:00,3.886,6.7422,2.5673,8.405
2025-11-14T22:23:50.597464+00:00,3.6973,6.7422,2.6064,6.4533
2025-11-14T23:22:12.223178+00:00,3.4831,6.7422,2.5176,6.4533
2025-11-15T01:49:07.492336+00:00,3.5463,6.7422,2.6004,6.4533
2025-11-15T03:11:48.945056+00:00,3.4084,6.7422,2.5154,6.4533
2025-11-15T04:27:50.923272+00:00,3.7099,6.7422,2.5692,8.405
2025-11-15T05:23:13.188573+00:00,3.6785,6.7422,2.5522,8.405
2025-11-15T06:33:10.002232+00:00,3.4116,6.7422,2.5151,6.4533
2025-11-15T07:21:19.148119+00:00,3.407,6.7422,2.5156,6.4533
2025-11-15T08:28:51.983805+00:00,3.6756,6.7422,2.5067,8.405
2025-11-15T09:22:36.029621+00:00,3.4561,6.7422,2.5479,6.4533
2025-11-15T10:23:26.803041+00:00,3.7169,6.7422,2.5691,8.405
2025-11-15T11:18:57.265123+00:00,3.2384,6.7422,2.2707,6.4533
2025-11-15T12:43:49.031779+00:00,3.7754,6.7422,2.6053,8.405
2025-11-15T13:28:20.511291+00:00,3.4758,6.7422,2.4784,8.405
2025-11-15T14:20:50.257117+00:00,3.8102,6.7422,2.5778,8.405
2025-11-15T15:22:27.023069+00:00,3.6172,6.7422,2.5205,8.405
2025-11-15T16:27:11.358582+00:00,3.7397,6.7422,2.5869,8.405
2025-11-15T17:18:53.174887+00:00,3.3656,6.7422,2.2578,6.4533
2025-11-15T18:31:19.548395+00:00,3.4615,6.7422,2.5473,6.4533
2025-11-15T19:17:26.001064+00:00,3.4701,6.7422,2.5473,6.4533
2025-11-15T20:24:30.898849+00:00,3.63,6.7422,2.6135,6.4533
2025-11-15T21:20:13.778348+00:00,3.5666,6.7422,2.2424,8.405
2025-11-15T22:19:48.625568+00:00,3.4543,6.7422,2.5482,6.4533
2025-11-15T23:21:35.307175+00:00,3.4397,6.7422,2.5307,6.4533
2025-11-16T01:57:55.787865+00:00,3.7826,6.7422,2.5585,8.405
2025-11-16T03:22:43.855491+00:00,3.3342,6.7422,2.4722,6.4533
2025-11-16T04:29:46.194892+00:00,3.3788,6.7422,2.5013,6.4533
2025-11-16T05:23:23.078723+00:00,3.7357,6.7422,2.5873,8.405
2025-11-16T06:34:10.896896+00:00,3.486,6.7422,2.5174,6.4533
2025-11-16T07:22:25.415172+00:00,3.0865,6.7422,2.5871,2.8201
2025-11-16T08:29:46.644881+00:00,3.6846,6.7422,2.5056,8.405
2025-11-16T09:23:23.917512+00:00,3.7108,6.7422,2.5229,8.405
2025-11-16T10:23:45.533190+00:00,3.7674,6.7422,2.6058,8.405
2025-11-16T11:18:44.023010+00:00,3.851,6.7422,2.5976,8.405
2025-11-16T12:43:12.298334+00:00,3.9635,6.7422,2.6124,8.405
2025-11-16T13:27:44.328462+00:00,3.5618,6.7422,2.5216,6.4533
2025-11-16T14:20:51.291311+00:00,3.3906,6.7422,2.4995,6.4533
2025-11-16T15:22:08.733889+00:00,3.8845,6.7422,2.5675,8.405
2025-11-16T16:28:16.982090+00:00,3.7322,6.7422,2.629,6.1464
2025-11-16T17:19:54.194806+00:00,3.1555,6.7422,2.5306,2.8201
2025-11-16T18:32:07.290340+00:00,3.1286,6.7422,2.6287,2.8201
2025-11-16T19:18:53.428886+00:00,3.6865,6.7422,2.6055,6.1464
2025-11-16T20:25:51.114853+00:00,3.0961,6.7422,2.5263,2.8201
2025-11-16T21:21:04.019961+00:00,2.8211,6.7422,2.1791,2.8201
2025-11-16T22:22:24.786372+00:00,3.469,6.7422,2.5182,6.1464
2025-11-16T23:21:57.035414+00:00,3.1393,6.7422,2.5976,2.8201
2025-11-17T01:53:39.635457+00:00,3.2191,6.7422,2.6633,2.8201
2025-11-17T03:20:42.983535+00:00,3.5896,6.7422,2.5922,6.1464
2025-11-17T04:31:41.080796+00:00,3.1164,6.7422,2.5474,2.8201
2025-11-17T05:26:21.694052+00:00,3.0046,6.7422,2.5203,2.8201
2025-11-17T06:37:33.197469+00:00,3.0483,6.7422,2.4897,2.8201
2025-11-17T07:25:10.981666+00:00,3.0504,6.7422,2.5224,2.8201
2025-11-17T08:35:51.618046+00:00,2.9351,6.7422,2.4613,2.8201
2025-11-17T09:30:22.281119+00:00,3.1334,6.7422,2.2031,6.4533
2025-11-17T10:29:05.815195+00:00,3.426,6.7422,2.531,6.1464
2025-11-17T11:22:03.200853+00:00,3.3832,6.7422,2.208,6.4533
2025-11-17T12:51:00.395123+00:00,3.2608,6.7422,2.2495,6.4533
2025-11-17T13:36:02.139945+00:00,3.8167,6.7422,2.471,8.405
2025-11-17T14:25:35.167346+00:00,3.1113,6.7422,2.5788,2.8201
2025-11-17T15:28:22.167699+00:00,3.3026,6.7422,2.2635,6.4533
2025-11-17T16:33:20.150936+00:00,3.6157,6.7422,2.5614,6.1464
2025-11-17T17:24:39.352292+00:00,3.7364,6.7422,2.4914,8.405
2025-11-17T18:34:49.011216+00:00,3.4965,6.7422,2.5174,6.4533
2025-11-17T19:20:05.833665+00:00,3.4519,6.7422,2.5014,6.4533
2025-11-17T20:28:25.604937+00:00,3.4897,6.7422,2.4851,6.1464
2025-11-17T21:23:13.267207+00:00,3.4329,6.7422,2.1745,6.4533
2025-11-17T22:24:50.271314+00:00,3.0482,6.7422,2.4898,2.8201
2025-11-17T23:23:07.748500+00:00,3.4965,6.7422,2.4861,6.4533
2025-11-18T01:51:36.608612+00:00,3.7372,6.7422,2.4806,8.405
2025-11-18T03:16:54.648862+00:00,3.6975,6.7422,2.454,8.405
2025-11-18T04:29:25.485581+00:00,3.3927,6.7422,2.4717,6.4533
2025-11-18T05:24:56.357157+00:00,3.1783,6.7422,2.1515,6.4533
2025-11-18T06:36:14.964491+00:00,3.5855,6.7422,2.5061,8.405
2025-11-18T07:25:18.503130+00:00,3.8792,6.7422,2.6657,8.405
2025-11-18T08:33:49.289676+00:00,3.1172,6.7422,2.2448,6.4533
2025-11-18T09:28:12.882100+00:00,3.3935,6.7422,2.4715,6.4533
2025-11-18T10:28:59.792022+00:00,3.4637,6.7422,2.1876,8.405
2025-11-18T11:23:04.524083+00:00,2.8535,6.7422,2.2488,2.8201
2025-11-18T12:51:29.396916+00:00,3.6194,6.7422,2.5609,6.1464
2025-11-18T13:36:06.678251+00:00,4.1741,7.0366,2.0953,8.405
2025-11-18T14:25:55.252547+00:00,4.2381,6.7422,2.0637,8.405
2025-11-18T15:28:10.349952+00:00,3.6135,6.7422,2.5043,6.1464
2025-11-18T16:34:19.673983+00:00,3.6002,6.7422,2.1419,8.405
2025-11-18T17:23:19.141251+00:00,3.8663,6.7422,2.5459,8.405
2025-11-18T18:36:32.128203+00:00,3.6044,6.7422,2.478,8.405
2025-11-18T19:20:30.216357+00:00,3.211,6.7422,2.1676,6.4533
2025-11-18T20:29:53.924300+00:00,2.8282,6.7422,1.7548,6.4533
2025-11-18T22:24:42.780406+00:00,3.5618,6.7422,2.5216,6.4533
2025-11-18T23:22:46.006655+00:00,3.7441,6.7422,2.5403,8.405
2025-11-19T01:51:39.761974+00:00,3.7821,6.7422,2.5075,8.405
2025-11-19T03:16:19.364649+00:00,3.5694,6.7422,2.62,6.4533
2025-11-19T04:29:40.491038+00:00,3.4231,6.7422,2.5334,6.4533
2025-11-19T05:25:22.858897+00:00,3.8056,6.7422,2.5782,8.405
2025-11-19T06:36:36.781236+00:00,3.7809,6.7422,2.5076,8.405
2025-11-19T07:24:19.210440+00:00,3.8075,6.7422,2.5276,8.405
2025-11-19T08:33:07.271208+00:00,3.647,6.7422,2.5612,6.4533
2025-11-19T09:28:32.193176+00:00,3.6265,6.7422,2.2573,8.405
2025-11-19T10:28:36.036651+00:00,3.5321,6.7422,2.5026,6.4533
2025-11-19T11:22:32.890591+00:00,3.8314,6.7422,2.6215,6.4533
2025-11-19T12:51:38.150699+00:00,3.7141,6.7422,2.5236,8.6428
2025-11-19T13:36:16.448179+00:00,3.8663,6.7422,2.4887,8.405
2025-11-19T14:26:08.657325+00:00,3.7796,6.7422,2.5078,8.405
2025-11-19T15:27:16.349085+00:00,3.8229,6.7422,2.47,8.405
2025-11-19T16:33:01.435461+00:00,3.8719,6.7422,2.4883,8.405
2025-11-19T17:22:35.288441+00:00,3.5473,6.7422,2.5011,6.4533
2025-11-19T18:36:25.942857+00:00,3.6282,6.7422,2.5195,8.405
2025-11-19T19:21:07.869324+00:00,3.6772,6.7422,2.5523,8.405
2025-11-19T20:24:47.298602+00:00,4.2954,6.3947,2.6521,8.405
2025-11-19T21:20:04.607576+00:00,4.0183,6.7422,2.635,8.405
2025-11-19T22:23:33.977441+00:00,3.6683,6.7422,2.5245,6.4533
2025-11-19T23:23:25.596652+00:00,3.7785,6.7422,2.5079,8.405
2025-11-20T01:50:41.776720+00:00,3.8381,6.7422,2.5986,8.405
2025-11-20T03:14:26.569572+00:00,3.4347,6.7422,2.4891,6.4533
2025-11-20T04:28:25.864497+00:00,3.8756,6.7422,2.6196,8.405
2025-11-20T05:25:08.273059+00:00,3.4743,6.7422,2.5191,6.4533
2025-11-20T06:35:47.350837+00:00,3.6276,6.7422,2.6142,6.4533
2025-11-20T07:24:51.100250+00:00,3.6249,6.7422,2.5621,6.4533
2025-11-20T08:34:16.848186+00:00,3.6708,6.7422,2.5075,8.405
2025-11-20T09:27:12.837319+00:00,3.7667,6.7422,2.5599,8.405
2025-11-20T10:27:59.817056+00:00,3.5905,6.7422,2.5419,6.4533
2025-11-20T11:21:45.613314+00:00,3.7848,6.7422,2.654,6.4533
2025-11-20T12:50:15.119008+00:00,3.5632,6.7422,2.5733,6.4533
2025-11-20T13:33:49.687770+00:00,3.877,6.7422,2.6496,6.4533
2025-11-20T14:25:35.241296+00:00,3.5431,6.7422,2.6004,6.4533
2025-11-20T15:27:33.115828+00:00,4.065,6.7422,2.6038,8.405
2025-11-20T16:32:20.104502+00:00,3.2206,6.7422,2.2432,8.405
2025-11-20T17:20:33.110077+00:00,3.5671,6.7422,2.6206,6.4533
2025-11-20T18:35:49.206365+00:00,3.5074,6.7422,2.5831,6.4533
2025-11-20T19:20:35.842453+00:00,3.8337,6.7422,2.6468,8.405
2025-11-20T20:29:02.835942+00:00,3.7987,6.7422,2.6256,8.405
2025-11-20T21:22:39.522695+00:00,3.5338,6.7422,2.6023,6.4533
2025-11-20T22:22:19.209925+00:00,3.758,6.7422,2.6023,8.405
2025-11-20T23:22:59.383289+00:00,3.8765,6.7422,2.6604,8.405
2025-11-21T01:51:44.481334+00:00,3.7979,6.7422,2.6202,8.405
2025-11-21T03:15:05.203937+00:00,3.7961,6.7422,2.6206,8.405
2025-11-21T04:29:50.719507+00:00,3.7617,6.7422,2.6014,8.405
2025-11-21T05:25:38.287915+00:00,3.7181,6.7422,2.5864,8.405
2025-11-21T06:37:43.502403+00:00,3.8101,6.7422,2.6198,8.405
2025-11-21T07:24:42.152427+00:00,3.495,6.7422,2.4899,8.405
2025-11-21T08:34:26.945459+00:00,3.8765,6.7422,2.6604,8.405
2025-11-21T09:26:55.091130+00:00,3.831,6.7422,2.6417,8.405
2025-11-21T10:26:34.077556+00:00,3.7181,6.7422,2.5864,8.405
2025-11-21T11:21:01.861341+00:00,3.8765,6.7422,2.6604,8.405
2025-11-21T12:48:57.139844+00:00,3.756,6.7422,2.603,8.405
2025-11-21T13:32:21.552202+00:00,3.7958,6.7422,2.6207,8.405
2025-11-21T14:24:14.495396+00:00,3.7519,6.7422,2.6048,8.405
2025-11-21T15:22:51.340689+00:00,3.6575,6.7422,2.5512,8.405
2025-11-21T16:30:29.219029+00:00,3.7907,6.7422,2.6226,8.405
2025-11-21T17:21:46.890272+00:00,3.7566,6.7422,2.6028,8.405
2025-11-21T18:32:20.777462+00:00,3.6538,6.7422,2.5525,8.405
2025-11-21T19:20:57.479711+00:00,3.8313,6.7422,2.6415,8.405
2025-11-21T20:27:57.427946+00:00,3.791,6.7422,2.6225,8.405
2025-11-21T21:22:30.447307+00:00,3.7603,6.7422,2.6017,8.405
2025-11-21T22:24:40.263412+00:00,3.8022,6.7422,2.6165,8.405
2025-11-21T23:21:49.153255+00:00,3.7632,6.7422,2.5983,8.405
2025-11-22T01:47:31.544835+00:00,3.52,6.7422,2.4726,8.405
2025-11-22T03:08:59.056889+00:00,3.805,6.7422,2.6157,8.405
2025-11-22T04:28:52.568897+00:00,3.8894,6.7422,2.6558,8.405
2025-11-22T05:23:30.621829+00:00,3.8839,6.7422,2.6564,8.405
2025-11-22T06:33:22.227316+00:00,3.8839,6.7422,2.6564,8.405
2025-11-22T07:22:06.691607+00:00,3.8805,6.7422,2.6577,8.405
2025-11-22T08:29:45.870065+00:00,3.8056,6.7422,2.6156,8.405
2025-11-22T09:23:12.882953+00:00,3.5019,6.7422,2.4828,8.405
2025-11-22T10:23:49.909412+00:00,3.8434,6.7422,2.6356,8.405
2025-11-22T11:18:32.215212+00:00,3.6962,6.7422,2.5625,8.405
2025-11-22T12:42:40.413508+00:00,3.9285,6.7422,2.678,8.405
2025-11-22T13:27:18.250558+00:00,3.7287,6.7422,2.5801,8.405
2025-11-22T14:20:54.406604+00:00,3.781,6.7422,2.595,8.405
2025-11-22T15:22:37.497719+00:00,3.8839,6.7422,2.6564,8.405
2025-11-22T16:28:35.197127+00:00,3.6611,6.7422,2.5247,8.405
2025-11-22T17:20:09.174158+00:00,3.6044,6.7422,2.5145,8.405
2025-11-22T18:32:36.846944+00:00,3.8466,6.7422,2.635,8.405
2025-11-22T19:19:09.287642+00:00,3.7692,6.7422,2.5966,8.405
2025-11-22T20:25:51.459597+00:00,3.7978,6.7422,2.5705,8.405
2025-11-22T21:21:01.337028+00:00,3.892,6.7422,2.6074,8.405
2025-11-22T22:23:08.641010+00:00,3.857,6.7422,2.5862,8.405
2025-11-22T23:22:50.243962+00:00,3.967,6.7422,2.6545,8.405
2025-11-23T02:05:33.215508+00:00,4.0446,6.7422,2.5625,8.405
2025-11-23T03:42:45.722464+00:00,3.8463,6.7422,2.635,8.405
2025-11-23T04:37:05.063180+00:00,3.8829,6.7422,2.6088,8.405
2025-11-23T05:24:08.100693+00:00,3.8466,6.7422,2.635,8.405
2025-11-23T06:34:49.508278+00:00,3.8871,6.7422,2.6079,8.405
2025-11-23T07:22:58.023030+00:00,3.5202,6.7422,2.4725,8.405
2025-11-23T08:30:41.157781+00:00,3.8498,6.7422,2.6347,8.405
