timestamp,us_index
2025-09-29T01:00:00Z,3.0100000000000002
2025-09-29T04:00:00Z,3.01
2025-09-29T08:00:00Z,3.0100000000000002
2025-09-29T12:00:00Z,3.0100000000000002
2025-09-29T16:00:00Z,3.0100000000000002
2025-09-29T20:00:00Z,3.01
2025-09-30T01:00:00Z,3.01
2025-09-30T04:00:00Z,3.01
2025-09-30T08:00:00Z,3.01
2025-09-30T12:00:00Z,3.0100000000000002
2025-09-30T16:00:00Z,3.0100000000000002
2025-09-30T20:00:00Z,3.01
2025-10-01T01:00:00Z,3.0100000000000002
2025-10-01T04:00:00Z,3.0100000000000002
2025-10-01T08:00:00Z,3.01
2025-10-01T12:00:00Z,3.0100000000000002
2025-10-01T16:00:00Z,3.01
2025-10-01T20:00:00Z,3.0100000000000002
2025-10-02T01:00:00Z,3.0100000000000002
2025-10-02T04:00:00Z,3.01
2025-10-02T08:00:00Z,3.0100000000000002
2025-10-02T12:00:00Z,3.0100000000000002
2025-10-02T16:00:00Z,3.01
2025-10-02T20:00:00Z,3.0100000000000002
2025-10-03T01:00:00Z,3.0100000000000002
2025-10-03T04:00:00Z,3.01
2025-10-03T08:00:00Z,3.0100000000000002
2025-10-03T12:00:00Z,3.0100000000000002
2025-10-03T16:00:00Z,3.0100000000000002
2025-10-03T20:00:00Z,3.0100000000000002
2025-10-04T01:00:00Z,3.0100000000000002
2025-10-04T04:00:00Z,3.0100000000000002
2025-10-04T08:00:00Z,3.0100000000000002
2025-10-04T12:00:00Z,3.01
2025-10-04T16:00:00Z,3.01
2025-10-04T20:00:00Z,3.0100000000000002
2025-10-05T01:00:00Z,3.01
2025-10-05T04:00:00Z,3.0100000000000002
2025-10-05T08:00:00Z,3.0100000000000002
2025-10-05T12:00:00Z,3.0100000000000002
2025-10-05T16:00:00Z,3.01
2025-10-05T20:00:00Z,3.0100000000000002
2025-10-06T01:00:00Z,3.01
2025-10-06T04:00:00Z,3.01
2025-10-06T08:00:00Z,3.0100000000000002
2025-10-06T12:00:00Z,3.0100000000000002
2025-10-06T16:00:00Z,3.0100000000000002
2025-10-06T20:00:00Z,3.01
2025-10-07T01:00:00Z,3.0100000000000002
2025-10-07T04:00:00Z,3.0100000000000002
2025-10-07T08:00:00Z,3.0100000000000002
2025-10-07T12:00:00Z,3.0100000000000002
2025-10-07T16:00:00Z,3.0100000000000002
2025-10-07T20:00:00Z,3.0100000000000002
2025-10-08T01:00:00Z,3.0100000000000002
2025-10-08T04:00:00Z,3.01
2025-10-08T08:00:00Z,3.0100000000000002
2025-10-08T12:00:00Z,3.01
2025-10-08T16:00:00Z,3.01
2025-10-08T20:00:00Z,3.01
2025-10-09T01:00:00Z,3.0100000000000002
2025-10-09T04:00:00Z,3.01
2025-10-09T08:00:00Z,3.01
2025-10-09T12:00:00Z,3.0100000000000002
2025-10-09T16:00:00Z,3.01
2025-10-09T17:00:00Z,2.2266666666666666
2025-10-09T19:00:00Z,2.22
2025-10-09T20:00:00Z,3.0100000000000002
2025-10-10T01:00:00Z,3.0100000000000002
2025-10-10T04:00:00Z,3.0100000000000002
2025-10-10T08:00:00Z,3.01
2025-10-10T12:00:00Z,3.01
2025-10-10T16:00:00Z,3.01
2025-10-10T20:00:00Z,3.01
2025-10-11T01:00:00Z,3.0100000000000002
2025-10-11T04:00:00Z,3.0100000000000002
2025-10-11T08:00:00Z,3.0100000000000002
2025-10-11T12:00:00Z,3.0100000000000002
2025-10-11T16:00:00Z,3.01
2025-10-11T20:00:00Z,3.0100000000000002
2025-10-12T01:00:00Z,3.0100000000000002
2025-10-12T04:00:00Z,3.0100000000000002
2025-10-12T08:00:00Z,3.0100000000000002
2025-10-12T12:00:00Z,3.0100000000000002
2025-10-12T16:00:00Z,3.0100000000000002
2025-10-12T20:00:00Z,3.0100000000000002
2025-10-13T01:00:00Z,3.0100000000000002
2025-10-13T04:00:00Z,3.0100000000000002
2025-10-13T08:00:00Z,3.01
2025-10-13T12:00:00Z,3.0100000000000002
2025-10-13T16:00:00Z,3.01
2025-10-13T20:00:00Z,3.0100000000000002
2025-10-14T01:00:00Z,3.0100000000000002
2025-10-14T04:00:00Z,3.0100000000000002
2025-10-14T08:00:00Z,3.01
2025-10-14T12:00:00Z,3.0100000000000002
2025-10-14T16:00:00Z,3.01
2025-10-14T20:00:00Z,3.01
2025-10-15T01:00:00Z,3.0100000000000002
2025-10-15T04:00:00Z,3.0100000000000002
2025-10-15T08:00:00Z,3.0100000000000002
2025-10-15T12:00:00Z,3.0100000000000002
2025-10-15T16:00:00Z,3.0100000000000002
2025-10-15T20:00:00Z,3.01
2025-10-16T01:00:00Z,3.0100000000000002
2025-10-16T04:00:00Z,3.0100000000000002
2025-10-16T08:00:00Z,3.0100000000000002
2025-10-16T12:00:00Z,3.0100000000000002
2025-10-16T16:00:00Z,3.0100000000000002
2025-10-16T20:00:00Z,3.0100000000000002
2025-10-17T01:00:00Z,3.0100000000000002
2025-10-17T04:00:00Z,3.0100000000000002
2025-10-17T08:00:00Z,3.01
2025-10-17T12:00:00Z,3.01
2025-10-17T16:00:00Z,3.0100000000000002
2025-10-17T20:00:00Z,3.01
2025-10-18T01:00:00Z,3.0100000000000002
2025-10-18T04:00:00Z,3.0100000000000002
2025-10-18T08:00:00Z,3.0100000000000002
2025-10-18T12:00:00Z,3.0100000000000002
2025-10-18T16:00:00Z,3.0100000000000002
2025-10-18T20:00:00Z,3.01
2025-10-19T01:00:00Z,3.0100000000000002
2025-10-19T04:00:00Z,3.0100000000000002
2025-10-19T08:00:00Z,3.0100000000000002
2025-10-19T12:00:00Z,3.0100000000000002
2025-10-19T16:00:00Z,3.0100000000000002
2025-10-19T20:00:00Z,3.0100000000000002
